Sat 02/16/2019 16:12:30.00 Initial tracert (trace route) to www.google.com 

Tracing route to www.google.com [172.217.6.68]
Sat 02/16/2019 16:13:21.01 Pinging www.google.com 
Sat 02/16/2019 16:13:22.11 Pinging www.google.com 
Sat 02/16/2019 16:13:23.16 Pinging www.google.com 
Sat 02/16/2019 16:13:24.22 Pinging www.google.com 
Sat 02/16/2019 16:13:25.26 Pinging www.google.com 
Sat 02/16/2019 16:13:26.36 Pinging www.google.com 
Sat 02/16/2019 16:13:27.41 Pinging www.google.com 
Sat 02/16/2019 16:13:28.48 Pinging www.google.com 
Sat 02/16/2019 16:13:29.53 Pinging www.google.com 
Sat 02/16/2019 16:13:30.58 Pinging www.google.com 
Sat 02/16/2019 16:13:31.63 Pinging www.google.com 
Sat 02/16/2019 16:13:32.67 Pinging www.google.com 
Sat 02/16/2019 16:13:33.72 Pinging www.google.com 
Sat 02/16/2019 16:13:34.76 Pinging www.google.com 
Sat 02/16/2019 16:13:35.81 Pinging www.google.com 
Sat 02/16/2019 16:13:36.86 Pinging www.google.com 
Sat 02/16/2019 16:13:37.91 Pinging www.google.com 
Sat 02/16/2019 16:13:38.99 Pinging www.google.com 
Sat 02/16/2019 16:13:40.07 Pinging www.google.com 
Sat 02/16/2019 16:13:41.13 Pinging www.google.com 
Sat 02/16/2019 16:13:42.24 Pinging www.google.com 
Sat 02/16/2019 16:13:43.29 Pinging www.google.com 
Sat 02/16/2019 16:13:44.39 Pinging www.google.com 
Sat 02/16/2019 16:13:45.46 Pinging www.google.com 
Sat 02/16/2019 16:13:46.54 Pinging www.google.com 
Sat 02/16/2019 16:13:47.59 Pinging www.google.com 
Sat 02/16/2019 16:13:48.64 Pinging www.google.com 
Sat 02/16/2019 16:13:49.69 Pinging www.google.com 
Sat 02/16/2019 16:13:50.74 Pinging www.google.com 
Sat 02/16/2019 16:13:51.79 Pinging www.google.com 
Sat 02/16/2019 16:13:52.85 Pinging www.google.com 
Sat 02/16/2019 16:13:53.90 Pinging www.google.com 
Sat 02/16/2019 16:13:54.94 Pinging www.google.com 
Sat 02/16/2019 16:13:56.04 Pinging www.google.com 
Sat 02/16/2019 16:13:57.09 Pinging www.google.com 
Sat 02/16/2019 16:13:58.19 Pinging www.google.com 
Sat 02/16/2019 16:13:59.26 Pinging www.google.com 
Sat 02/16/2019 16:14:00.36 Pinging www.google.com 
Sat 02/16/2019 16:14:01.41 Pinging www.google.com 
Sat 02/16/2019 16:14:02.51 Pinging www.google.com 
Sat 02/16/2019 16:14:03.57 Pinging www.google.com 
Sat 02/16/2019 16:14:04.62 Pinging www.google.com 
Sat 02/16/2019 16:14:05.67 Pinging www.google.com 
Sat 02/16/2019 16:14:06.74 Pinging www.google.com 
Sat 02/16/2019 16:14:07.79 Pinging www.google.com 
Sat 02/16/2019 16:14:08.84 Pinging www.google.com 
Sat 02/16/2019 16:14:09.92 Pinging www.google.com 
Sat 02/16/2019 16:14:10.97 Pinging www.google.com 
Sat 02/16/2019 16:14:12.07 Pinging www.google.com 
Sat 02/16/2019 16:14:13.12 Pinging www.google.com 
Sat 02/16/2019 16:14:14.23 Pinging www.google.com 
Sat 02/16/2019 16:14:15.28 Pinging www.google.com 
Sat 02/16/2019 16:14:16.36 Pinging www.google.com 
Sat 02/16/2019 16:14:17.41 Pinging www.google.com 
Sat 02/16/2019 16:14:18.47 Pinging www.google.com 
Sat 02/16/2019 16:14:19.51 Pinging www.google.com 
Sat 02/16/2019 16:14:20.56 Pinging www.google.com 
Sat 02/16/2019 16:14:21.61 Pinging www.google.com 
Sat 02/16/2019 16:14:22.66 Pinging www.google.com 
Sat 02/16/2019 16:14:23.71 Pinging www.google.com 
Sat 02/16/2019 16:14:24.76 Pinging www.google.com 
Sat 02/16/2019 16:14:25.83 Pinging www.google.com 
Sat 02/16/2019 16:14:26.88 Pinging www.google.com 
Sat 02/16/2019 16:14:27.99 Pinging www.google.com 
Sat 02/16/2019 16:14:29.05 Pinging www.google.com 
Sat 02/16/2019 16:14:30.11 Pinging www.google.com 
Sat 02/16/2019 16:14:31.16 Pinging www.google.com 
Sat 02/16/2019 16:14:32.26 Pinging www.google.com 
Sat 02/16/2019 16:14:33.31 Pinging www.google.com 
Sat 02/16/2019 16:14:34.41 Pinging www.google.com 
Sat 02/16/2019 16:14:35.46 Pinging www.google.com 
Sat 02/16/2019 16:14:36.52 Pinging www.google.com 
Sat 02/16/2019 16:14:37.57 Pinging www.google.com 
Sat 02/16/2019 16:14:38.62 Pinging www.google.com 
Sat 02/16/2019 16:14:39.67 Pinging www.google.com 
Sat 02/16/2019 16:14:40.71 Pinging www.google.com 
Sat 02/16/2019 16:14:41.78 Pinging www.google.com 
Sat 02/16/2019 16:14:42.84 Pinging www.google.com 
Sat 02/16/2019 16:14:43.89 Pinging www.google.com 
Sat 02/16/2019 16:14:44.94 Pinging www.google.com 
Sat 02/16/2019 16:14:46.02 Pinging www.google.com 
Sat 02/16/2019 16:14:47.07 Pinging www.google.com 
Sat 02/16/2019 16:14:48.13 Pinging www.google.com 
Sat 02/16/2019 16:14:49.21 Pinging www.google.com 
Sat 02/16/2019 16:14:50.31 Pinging www.google.com 
Sat 02/16/2019 16:14:51.36 Pinging www.google.com 
Sat 02/16/2019 16:14:52.45 Pinging www.google.com 
Sat 02/16/2019 16:14:53.51 Pinging www.google.com 
Sat 02/16/2019 16:14:54.61 Pinging www.google.com 
Sat 02/16/2019 16:14:55.65 Pinging www.google.com 
Sat 02/16/2019 16:14:56.69 Pinging www.google.com 
Sat 02/16/2019 16:14:57.75 Pinging www.google.com 
Sat 02/16/2019 16:14:58.80 Pinging www.google.com 
Sat 02/16/2019 16:14:59.85 Pinging www.google.com 
Sat 02/16/2019 16:15:00.90 Pinging www.google.com 
Sat 02/16/2019 16:15:01.94 Pinging www.google.com 
Sat 02/16/2019 16:15:02.99 Pinging www.google.com 
Sat 02/16/2019 16:15:04.06 Pinging www.google.com 
Sat 02/16/2019 16:15:05.11 Pinging www.google.com 
Sat 02/16/2019 16:15:06.18 Pinging www.google.com 
Sat 02/16/2019 16:15:07.23 Pinging www.google.com 
Sat 02/16/2019 16:15:08.33 Pinging www.google.com 
Sat 02/16/2019 16:15:09.38 Pinging www.google.com 
Sat 02/16/2019 16:15:10.46 Pinging www.google.com 
Sat 02/16/2019 16:15:11.52 Pinging www.google.com 
Sat 02/16/2019 16:15:12.58 Pinging www.google.com 
Sat 02/16/2019 16:15:13.64 Pinging www.google.com 
Sat 02/16/2019 16:15:14.69 Pinging www.google.com 
Sat 02/16/2019 16:15:15.73 Pinging www.google.com 
Sat 02/16/2019 16:15:16.79 Pinging www.google.com 
Sat 02/16/2019 16:15:17.84 Pinging www.google.com 
Sat 02/16/2019 16:15:18.89 Pinging www.google.com 
Sat 02/16/2019 16:15:19.94 Pinging www.google.com 
Sat 02/16/2019 16:15:20.99 Pinging www.google.com 
Sat 02/16/2019 16:15:22.05 Pinging www.google.com 
Sat 02/16/2019 16:15:23.09 Pinging www.google.com 
Sat 02/16/2019 16:15:24.18 Pinging www.google.com 
Sat 02/16/2019 16:15:25.24 Pinging www.google.com 
Sat 02/16/2019 16:15:26.33 Pinging www.google.com 
Sat 02/16/2019 16:15:27.37 Pinging www.google.com 
Sat 02/16/2019 16:15:28.46 Pinging www.google.com 
Sat 02/16/2019 16:15:29.51 Pinging www.google.com 
Sat 02/16/2019 16:15:30.58 Pinging www.google.com 
Sat 02/16/2019 16:15:31.63 Pinging www.google.com 
Sat 02/16/2019 16:15:32.68 Pinging www.google.com 
Sat 02/16/2019 16:15:33.72 Pinging www.google.com 
Sat 02/16/2019 16:15:34.78 Pinging www.google.com 
Sat 02/16/2019 16:15:35.83 Pinging www.google.com 
Sat 02/16/2019 16:15:36.88 Pinging www.google.com 
Sat 02/16/2019 16:15:37.93 Pinging www.google.com 
Sat 02/16/2019 16:15:38.98 Pinging www.google.com 
Sat 02/16/2019 16:15:40.09 Pinging www.google.com 
Sat 02/16/2019 16:15:41.14 Pinging www.google.com 
Sat 02/16/2019 16:15:42.20 Pinging www.google.com 
Sat 02/16/2019 16:15:43.28 Pinging www.google.com 
Sat 02/16/2019 16:15:44.37 Pinging www.google.com 
Sat 02/16/2019 16:15:45.42 Pinging www.google.com 
Sat 02/16/2019 16:15:46.51 Pinging www.google.com 
Sat 02/16/2019 16:15:47.56 Pinging www.google.com 
Sat 02/16/2019 16:15:48.66 Pinging www.google.com 
Sat 02/16/2019 16:15:49.72 Pinging www.google.com 
Sat 02/16/2019 16:15:50.77 Pinging www.google.com 
Sat 02/16/2019 16:15:51.81 Pinging www.google.com 
Sat 02/16/2019 16:15:52.86 Pinging www.google.com 
Sat 02/16/2019 16:15:53.91 Pinging www.google.com 
Sat 02/16/2019 16:15:54.96 Pinging www.google.com 
Sat 02/16/2019 16:15:56.00 Pinging www.google.com 
Sat 02/16/2019 16:15:57.05 Pinging www.google.com 
Sat 02/16/2019 16:15:58.10 Pinging www.google.com 
Sat 02/16/2019 16:15:59.15 Pinging www.google.com 
Sat 02/16/2019 16:16:00.20 Pinging www.google.com 
Sat 02/16/2019 16:16:01.25 Pinging www.google.com 
Sat 02/16/2019 16:16:02.34 Pinging www.google.com 
Sat 02/16/2019 16:16:03.39 Pinging www.google.com 
Sat 02/16/2019 16:16:04.46 Pinging www.google.com 
Sat 02/16/2019 16:16:05.51 Pinging www.google.com 
Sat 02/16/2019 16:16:06.58 Pinging www.google.com 
Sat 02/16/2019 16:16:07.62 Pinging www.google.com 
Sat 02/16/2019 16:16:08.71 Pinging www.google.com 
Sat 02/16/2019 16:16:09.76 Pinging www.google.com 
Sat 02/16/2019 16:16:10.81 Pinging www.google.com 
Sat 02/16/2019 16:16:11.86 Pinging www.google.com 
Sat 02/16/2019 16:16:12.91 Pinging www.google.com 
Sat 02/16/2019 16:16:13.99 Pinging www.google.com 
Sat 02/16/2019 16:16:15.04 Pinging www.google.com 
Sat 02/16/2019 16:16:16.09 Pinging www.google.com 
Sat 02/16/2019 16:16:17.13 Pinging www.google.com 
Sat 02/16/2019 16:16:18.24 Pinging www.google.com 
Sat 02/16/2019 16:16:19.29 Pinging www.google.com 
Sat 02/16/2019 16:16:20.39 Pinging www.google.com 
Sat 02/16/2019 16:16:21.44 Pinging www.google.com 
Sat 02/16/2019 16:16:22.53 Pinging www.google.com 
Sat 02/16/2019 16:16:23.59 Pinging www.google.com 
Sat 02/16/2019 16:16:24.64 Pinging www.google.com 
Sat 02/16/2019 16:16:25.69 Pinging www.google.com 
Sat 02/16/2019 16:16:26.74 Pinging www.google.com 
Sat 02/16/2019 16:16:27.80 Pinging www.google.com 
Sat 02/16/2019 16:16:28.85 Pinging www.google.com 
Sat 02/16/2019 16:16:29.90 Pinging www.google.com 
Sat 02/16/2019 16:16:30.95 Pinging www.google.com 
Sat 02/16/2019 16:16:32.00 Pinging www.google.com 
Sat 02/16/2019 16:16:33.05 Pinging www.google.com 
Sat 02/16/2019 16:16:34.10 Pinging www.google.com 
Sat 02/16/2019 16:16:35.15 Pinging www.google.com 
Sat 02/16/2019 16:16:36.24 Pinging www.google.com 
Sat 02/16/2019 16:16:37.30 Pinging www.google.com 
Sat 02/16/2019 16:16:38.37 Pinging www.google.com 
Sat 02/16/2019 16:16:39.42 Pinging www.google.com 
Sat 02/16/2019 16:16:40.51 Pinging www.google.com 
Sat 02/16/2019 16:16:41.56 Pinging www.google.com 
Sat 02/16/2019 16:16:42.60 Pinging www.google.com 
Sat 02/16/2019 16:16:43.65 Pinging www.google.com 
Sat 02/16/2019 16:16:44.75 Pinging www.google.com 
Sat 02/16/2019 16:16:45.80 Pinging www.google.com 
Sat 02/16/2019 16:16:46.89 Pinging www.google.com 
Sat 02/16/2019 16:16:47.94 Pinging www.google.com 
Sat 02/16/2019 16:16:49.00 Pinging www.google.com 
Sat 02/16/2019 16:16:50.05 Pinging www.google.com 
Sat 02/16/2019 16:16:51.10 Pinging www.google.com 
Sat 02/16/2019 16:16:52.16 Pinging www.google.com 
Sat 02/16/2019 16:16:53.21 Pinging www.google.com 
Sat 02/16/2019 16:16:54.26 Pinging www.google.com 
Sat 02/16/2019 16:16:55.32 Pinging www.google.com 
Sat 02/16/2019 16:16:56.37 Pinging www.google.com 
Sat 02/16/2019 16:16:57.42 Pinging www.google.com 
Sat 02/16/2019 16:16:58.51 Pinging www.google.com 
Sat 02/16/2019 16:16:59.56 Pinging www.google.com 
Sat 02/16/2019 16:17:00.73 Pinging www.google.com 
Sat 02/16/2019 16:17:01.78 Pinging www.google.com 
Sat 02/16/2019 16:17:02.86 Pinging www.google.com 
Sat 02/16/2019 16:17:03.91 Pinging www.google.com 
Sat 02/16/2019 16:17:04.96 Pinging www.google.com 
Sat 02/16/2019 16:17:06.01 Pinging www.google.com 
Sat 02/16/2019 16:17:07.09 Pinging www.google.com 
Sat 02/16/2019 16:17:08.13 Pinging www.google.com 
Sat 02/16/2019 16:17:09.18 Pinging www.google.com 
Sat 02/16/2019 16:17:10.23 Pinging www.google.com 
Sat 02/16/2019 16:17:11.28 Pinging www.google.com 
Sat 02/16/2019 16:17:12.34 Pinging www.google.com 
Sat 02/16/2019 16:17:13.38 Pinging www.google.com 
Sat 02/16/2019 16:17:14.45 Pinging www.google.com 
Sat 02/16/2019 16:17:15.50 Pinging www.google.com 
Sat 02/16/2019 16:17:16.56 Pinging www.google.com 
Sat 02/16/2019 16:17:17.62 Pinging www.google.com 
Sat 02/16/2019 16:17:18.70 Pinging www.google.com 
Sat 02/16/2019 16:17:19.76 Pinging www.google.com 
Sat 02/16/2019 16:17:20.85 Pinging www.google.com 
Sat 02/16/2019 16:17:21.90 Pinging www.google.com 
Sat 02/16/2019 16:17:22.95 Pinging www.google.com 
Sat 02/16/2019 16:17:24.01 Pinging www.google.com 
Sat 02/16/2019 16:17:25.06 Pinging www.google.com 
Sat 02/16/2019 16:17:26.11 Pinging www.google.com 
Sat 02/16/2019 16:17:27.15 Pinging www.google.com 
Sat 02/16/2019 16:17:28.21 Pinging www.google.com 
Sat 02/16/2019 16:17:29.25 Pinging www.google.com 
Sat 02/16/2019 16:17:30.32 Pinging www.google.com 
Sat 02/16/2019 16:17:31.37 Pinging www.google.com 
Sat 02/16/2019 16:17:32.46 Pinging www.google.com 
Sat 02/16/2019 16:17:33.51 Pinging www.google.com 
Sat 02/16/2019 16:17:37.27 PING ERROR - Tracing route to www.google.com 

Tracing route to www.google.com [172.217.6.68]
over a maximum of 30 hops:

  1    <1 ms    <1 ms    <1 ms  router.asus.com [192.168.1.1] 
  2     1 ms     2 ms     3 ms  10.1.27.1 
  3    23 ms    37 ms    26 ms  66.29.178.205.static.utbb.net [66.29.178.205] 
  4     3 ms    17 ms     5 ms  204.14.21.158.static.utbb.net [204.14.21.158] 
  5    73 ms    34 ms     4 ms  66.29.191.205.static.utbb.net [66.29.191.205] 
  6    20 ms    21 ms    20 ms  eqixsj-google-gige.google.com [206.223.116.21] 
  7    21 ms    22 ms    21 ms  108.170.242.81 
  8    48 ms    52 ms    21 ms  209.85.247.55 
  9    21 ms    21 ms    22 ms  sfo07s17-in-f68.1e100.net [172.217.6.68] 

Trace complete.
Sat 02/16/2019 16:18:00.37 Pinging www.google.com 
Sat 02/16/2019 16:18:01.42 Pinging www.google.com 
Sat 02/16/2019 16:18:02.46 Pinging www.google.com 
Sat 02/16/2019 16:18:03.51 Pinging www.google.com 
Sat 02/16/2019 16:18:04.58 Pinging www.google.com 
Sat 02/16/2019 16:18:05.65 Pinging www.google.com 
Sat 02/16/2019 16:18:06.70 Pinging www.google.com 
Sat 02/16/2019 16:18:07.74 Pinging www.google.com 
Sat 02/16/2019 16:18:08.82 Pinging www.google.com 
Sat 02/16/2019 16:18:09.87 Pinging www.google.com 
Sat 02/16/2019 16:18:10.94 Pinging www.google.com 
Sat 02/16/2019 16:18:12.00 Pinging www.google.com 
Sat 02/16/2019 16:18:13.09 Pinging www.google.com 
Sat 02/16/2019 16:18:14.15 Pinging www.google.com 
Sat 02/16/2019 16:18:15.26 Pinging www.google.com 
Sat 02/16/2019 16:18:16.31 Pinging www.google.com 
Sat 02/16/2019 16:18:17.38 Pinging www.google.com 
Sat 02/16/2019 16:18:18.43 Pinging www.google.com 
Sat 02/16/2019 16:18:19.49 Pinging www.google.com 
Sat 02/16/2019 16:18:20.54 Pinging www.google.com 
Sat 02/16/2019 16:18:21.59 Pinging www.google.com 
Sat 02/16/2019 16:18:22.68 Pinging www.google.com 
Sat 02/16/2019 16:18:23.75 Pinging www.google.com 
Sat 02/16/2019 16:18:24.85 Pinging www.google.com 
Sat 02/16/2019 16:18:25.90 Pinging www.google.com 
Sat 02/16/2019 16:18:27.00 Pinging www.google.com 
Sat 02/16/2019 16:18:28.05 Pinging www.google.com 
Sat 02/16/2019 16:18:29.13 Pinging www.google.com 
Sat 02/16/2019 16:18:30.17 Pinging www.google.com 
Sat 02/16/2019 16:18:31.22 Pinging www.google.com 
Sat 02/16/2019 16:18:32.27 Pinging www.google.com 
Sat 02/16/2019 16:18:33.33 Pinging www.google.com 
Sat 02/16/2019 16:18:34.37 Pinging www.google.com 
Sat 02/16/2019 16:18:35.42 Pinging www.google.com 
Sat 02/16/2019 16:18:36.47 Pinging www.google.com 
Sat 02/16/2019 16:18:37.53 Pinging www.google.com 
Sat 02/16/2019 16:18:38.62 Pinging www.google.com 
Sat 02/16/2019 16:18:39.67 Pinging www.google.com 
Sat 02/16/2019 16:18:40.76 Pinging www.google.com 
Sat 02/16/2019 16:18:41.82 Pinging www.google.com 
Sat 02/16/2019 16:18:42.93 Pinging www.google.com 
Sat 02/16/2019 16:18:43.97 Pinging www.google.com 
Sat 02/16/2019 16:18:45.02 Pinging www.google.com 
Sat 02/16/2019 16:18:46.06 Pinging www.google.com 
Sat 02/16/2019 16:18:47.12 Pinging www.google.com 
Sat 02/16/2019 16:18:48.18 Pinging www.google.com 
Sat 02/16/2019 16:18:49.23 Pinging www.google.com 
Sat 02/16/2019 16:18:50.28 Pinging www.google.com 
Sat 02/16/2019 16:18:51.33 Pinging www.google.com 
Sat 02/16/2019 16:18:52.38 Pinging www.google.com 
Sat 02/16/2019 16:18:53.43 Pinging www.google.com 
Sat 02/16/2019 16:18:54.48 Pinging www.google.com 
Sat 02/16/2019 16:18:55.52 Pinging www.google.com 
Sat 02/16/2019 16:18:56.61 Pinging www.google.com 
Sat 02/16/2019 16:18:57.66 Pinging www.google.com 
Sat 02/16/2019 16:18:58.73 Pinging www.google.com 
Sat 02/16/2019 16:18:59.78 Pinging www.google.com 
Sat 02/16/2019 16:19:00.86 Pinging www.google.com 
Sat 02/16/2019 16:19:01.91 Pinging www.google.com 
Sat 02/16/2019 16:19:03.03 Pinging www.google.com 
Sat 02/16/2019 16:19:04.08 Pinging www.google.com 
Sat 02/16/2019 16:19:05.13 Pinging www.google.com 
Sat 02/16/2019 16:19:06.18 Pinging www.google.com 
Sat 02/16/2019 16:19:07.23 Pinging www.google.com 
Sat 02/16/2019 16:19:08.28 Pinging www.google.com 
Sat 02/16/2019 16:19:09.33 Pinging www.google.com 
Sat 02/16/2019 16:19:10.39 Pinging www.google.com 
Sat 02/16/2019 16:19:11.44 Pinging www.google.com 
Sat 02/16/2019 16:19:12.50 Pinging www.google.com 
Sat 02/16/2019 16:19:13.55 Pinging www.google.com 
Sat 02/16/2019 16:19:14.60 Pinging www.google.com 
Sat 02/16/2019 16:19:15.65 Pinging www.google.com 
Sat 02/16/2019 16:19:16.69 Pinging www.google.com 
Sat 02/16/2019 16:19:17.75 Pinging www.google.com 
Sat 02/16/2019 16:19:18.80 Pinging www.google.com 
Sat 02/16/2019 16:19:19.85 Pinging www.google.com 
Sat 02/16/2019 16:19:20.89 Pinging www.google.com 
Sat 02/16/2019 16:19:21.94 Pinging www.google.com 
Sat 02/16/2019 16:19:22.99 Pinging www.google.com 
Sat 02/16/2019 16:19:24.03 Pinging www.google.com 
Sat 02/16/2019 16:19:25.09 Pinging www.google.com 
Sat 02/16/2019 16:19:26.15 Pinging www.google.com 
Sat 02/16/2019 16:19:27.19 Pinging www.google.com 
Sat 02/16/2019 16:19:28.25 Pinging www.google.com 
Sat 02/16/2019 16:19:29.30 Pinging www.google.com 
Sat 02/16/2019 16:19:30.34 Pinging www.google.com 
Sat 02/16/2019 16:19:31.39 Pinging www.google.com 
Sat 02/16/2019 16:19:32.49 Pinging www.google.com 
Sat 02/16/2019 16:19:33.54 Pinging www.google.com 
Sat 02/16/2019 16:19:34.58 Pinging www.google.com 
Sat 02/16/2019 16:19:35.69 Pinging www.google.com 
Sat 02/16/2019 16:19:36.78 Pinging www.google.com 
Sat 02/16/2019 16:19:37.83 Pinging www.google.com 
Sat 02/16/2019 16:19:38.88 Pinging www.google.com 
Sat 02/16/2019 16:19:39.94 Pinging www.google.com 
Sat 02/16/2019 16:19:40.98 Pinging www.google.com 
Sat 02/16/2019 16:19:42.03 Pinging www.google.com 
Sat 02/16/2019 16:19:43.08 Pinging www.google.com 
Sat 02/16/2019 16:19:44.14 Pinging www.google.com 
Sat 02/16/2019 16:19:45.18 Pinging www.google.com 
Sat 02/16/2019 16:19:46.23 Pinging www.google.com 
Sat 02/16/2019 16:19:47.27 Pinging www.google.com 
Sat 02/16/2019 16:19:48.33 Pinging www.google.com 
Sat 02/16/2019 16:19:49.38 Pinging www.google.com 
Sat 02/16/2019 16:19:50.43 Pinging www.google.com 
Sat 02/16/2019 16:19:51.48 Pinging www.google.com 
Sat 02/16/2019 16:19:52.58 Pinging www.google.com 
Sat 02/16/2019 16:19:53.63 Pinging www.google.com 
Sat 02/16/2019 16:19:54.74 Pinging www.google.com 
Sat 02/16/2019 16:19:55.78 Pinging www.google.com 
Sat 02/16/2019 16:19:56.84 Pinging www.google.com 
Sat 02/16/2019 16:19:57.89 Pinging www.google.com 
Sat 02/16/2019 16:19:58.94 Pinging www.google.com 
Sat 02/16/2019 16:19:59.99 Pinging www.google.com 
Sat 02/16/2019 16:20:01.04 Pinging www.google.com 
Sat 02/16/2019 16:20:02.09 Pinging www.google.com 
Sat 02/16/2019 16:20:03.13 Pinging www.google.com 
Sat 02/16/2019 16:20:04.18 Pinging www.google.com 
Sat 02/16/2019 16:20:05.23 Pinging www.google.com 
Sat 02/16/2019 16:20:06.28 Pinging www.google.com 
Sat 02/16/2019 16:20:07.33 Pinging www.google.com 
Sat 02/16/2019 16:20:08.40 Pinging www.google.com 
Sat 02/16/2019 16:20:09.46 Pinging www.google.com 
Sat 02/16/2019 16:20:10.51 Pinging www.google.com 
Sat 02/16/2019 16:20:11.56 Pinging www.google.com 
Sat 02/16/2019 16:20:12.61 Pinging www.google.com 
Sat 02/16/2019 16:20:13.66 Pinging www.google.com 
Sat 02/16/2019 16:20:14.74 Pinging www.google.com 
Sat 02/16/2019 16:20:15.79 Pinging www.google.com 
Sat 02/16/2019 16:20:16.88 Pinging www.google.com 
Sat 02/16/2019 16:20:17.95 Pinging www.google.com 
Sat 02/16/2019 16:20:19.03 Pinging www.google.com 
Sat 02/16/2019 16:20:20.08 Pinging www.google.com 
Sat 02/16/2019 16:20:21.12 Pinging www.google.com 
Sat 02/16/2019 16:20:22.17 Pinging www.google.com 
Sat 02/16/2019 16:20:23.22 Pinging www.google.com 
Sat 02/16/2019 16:20:24.27 Pinging www.google.com 
Sat 02/16/2019 16:20:25.32 Pinging www.google.com 
Sat 02/16/2019 16:20:26.38 Pinging www.google.com 
Sat 02/16/2019 16:20:27.43 Pinging www.google.com 
Sat 02/16/2019 16:20:28.48 Pinging www.google.com 
Sat 02/16/2019 16:20:29.54 Pinging www.google.com 
Sat 02/16/2019 16:20:30.64 Pinging www.google.com 
Sat 02/16/2019 16:20:31.70 Pinging www.google.com 
Sat 02/16/2019 16:20:32.79 Pinging www.google.com 
Sat 02/16/2019 16:20:33.84 Pinging www.google.com 
Sat 02/16/2019 16:20:34.94 Pinging www.google.com 
Sat 02/16/2019 16:20:35.98 Pinging www.google.com 
Sat 02/16/2019 16:20:37.04 Pinging www.google.com 
Sat 02/16/2019 16:20:38.09 Pinging www.google.com 
Sat 02/16/2019 16:20:39.14 Pinging www.google.com 
Sat 02/16/2019 16:20:40.19 Pinging www.google.com 
Sat 02/16/2019 16:20:41.23 Pinging www.google.com 
Sat 02/16/2019 16:20:42.28 Pinging www.google.com 
Sat 02/16/2019 16:20:43.33 Pinging www.google.com 
Sat 02/16/2019 16:20:44.38 Pinging www.google.com 
Sat 02/16/2019 16:20:45.46 Pinging www.google.com 
Sat 02/16/2019 16:20:46.51 Pinging www.google.com 
Sat 02/16/2019 16:20:47.55 Pinging www.google.com 
Sat 02/16/2019 16:20:48.60 Pinging www.google.com 
Sat 02/16/2019 16:20:49.65 Pinging www.google.com 
Sat 02/16/2019 16:20:50.71 Pinging www.google.com 
Sat 02/16/2019 16:20:51.76 Pinging www.google.com 
Sat 02/16/2019 16:20:52.80 Pinging www.google.com 
Sat 02/16/2019 16:20:53.85 Pinging www.google.com 
Sat 02/16/2019 16:20:54.94 Pinging www.google.com 
Sat 02/16/2019 16:20:55.98 Pinging www.google.com 
Sat 02/16/2019 16:20:57.09 Pinging www.google.com 
Sat 02/16/2019 16:20:58.14 Pinging www.google.com 
Sat 02/16/2019 16:20:59.19 Pinging www.google.com 
Sat 02/16/2019 16:21:00.25 Pinging www.google.com 
