Sat 02/16/2019 17:44:37.25 Initial tracert (trace route) to www.google.com 

Tracing route to www.google.com [216.58.192.4]
over a maximum of 30 hops:

  1    <1 ms    <1 ms    <1 ms  router.asus.com [192.168.1.1] 
  2     4 ms     3 ms    <1 ms  10.1.27.1 
  3    33 ms     2 ms     1 ms  66.29.178.205.static.utbb.net [66.29.178.205] 
  4     2 ms     2 ms     2 ms  204.14.21.158.static.utbb.net [204.14.21.158] 
  5     5 ms     4 ms     4 ms  66.29.191.205.static.utbb.net [66.29.191.205] 
  6    20 ms    20 ms    21 ms  eqixsj-google-gige.google.com [206.223.116.21] 
  7    22 ms    22 ms    22 ms  108.170.242.241 
  8    52 ms    48 ms    50 ms  108.170.237.147 
  9    38 ms    24 ms    23 ms  nuq04s29-in-f4.1e100.net [216.58.192.4] 

Trace complete.
Sat 02/16/2019 17:51:52.11 Pinging www.google.com 
Sat 02/16/2019 17:51:53.16 Pinging www.google.com 
Sat 02/16/2019 17:51:54.20 Pinging www.google.com 
Sat 02/16/2019 17:51:55.25 Pinging www.google.com 
Sat 02/16/2019 17:51:56.29 Pinging www.google.com 
Sat 02/16/2019 17:51:57.33 Pinging www.google.com 
Sat 02/16/2019 17:51:58.38 Pinging www.google.com 
Sat 02/16/2019 17:51:59.42 Pinging www.google.com 
Sat 02/16/2019 17:52:00.46 Pinging www.google.com 
Sat 02/16/2019 17:52:01.51 Pinging www.google.com 
Sat 02/16/2019 17:52:02.56 Pinging www.google.com 
Sat 02/16/2019 17:52:03.61 Pinging www.google.com 
Sat 02/16/2019 17:52:04.66 Pinging www.google.com 
Sat 02/16/2019 17:52:05.71 Pinging www.google.com 
Sat 02/16/2019 17:52:06.75 Pinging www.google.com 
Sat 02/16/2019 17:52:07.82 Pinging www.google.com 
Sat 02/16/2019 17:52:08.87 Pinging www.google.com 
Sat 02/16/2019 17:52:09.91 Pinging www.google.com 
Sat 02/16/2019 17:52:10.95 Pinging www.google.com 
Sat 02/16/2019 17:52:12.00 Pinging www.google.com 
Sat 02/16/2019 17:52:13.05 Pinging www.google.com 
Sat 02/16/2019 17:52:14.09 Pinging www.google.com 
Sat 02/16/2019 17:52:15.14 Pinging www.google.com 
Sat 02/16/2019 17:52:16.18 Pinging www.google.com 
Sat 02/16/2019 17:52:17.23 Pinging www.google.com 
Sat 02/16/2019 17:52:18.28 Pinging www.google.com 
Sat 02/16/2019 17:52:19.32 Pinging www.google.com 
Sat 02/16/2019 17:52:20.37 Pinging www.google.com 
Sat 02/16/2019 17:52:21.41 Pinging www.google.com 
Sat 02/16/2019 17:52:22.47 Pinging www.google.com 
Sat 02/16/2019 17:52:23.51 Pinging www.google.com 
Sat 02/16/2019 17:52:24.56 Pinging www.google.com 
Sat 02/16/2019 17:52:25.60 Pinging www.google.com 
Sat 02/16/2019 17:52:26.64 Pinging www.google.com 
Sat 02/16/2019 17:52:27.68 Pinging www.google.com 
Sat 02/16/2019 17:52:28.73 Pinging www.google.com 
Sat 02/16/2019 17:52:29.77 Pinging www.google.com 
Sat 02/16/2019 17:52:30.81 Pinging www.google.com 
Sat 02/16/2019 17:52:31.86 Pinging www.google.com 
Sat 02/16/2019 17:52:32.90 Pinging www.google.com 
Sat 02/16/2019 17:52:33.95 Pinging www.google.com 
Sat 02/16/2019 17:52:35.00 Pinging www.google.com 
Sat 02/16/2019 17:52:36.04 Pinging www.google.com 
Sat 02/16/2019 17:52:37.09 Pinging www.google.com 
Sat 02/16/2019 17:52:38.15 Pinging www.google.com 
Sat 02/16/2019 17:52:39.20 Pinging www.google.com 
Sat 02/16/2019 17:52:40.24 Pinging www.google.com 
Sat 02/16/2019 17:52:41.28 Pinging www.google.com 
Sat 02/16/2019 17:52:42.32 Pinging www.google.com 
Sat 02/16/2019 17:52:43.37 Pinging www.google.com 
Sat 02/16/2019 17:52:44.42 Pinging www.google.com 
Sat 02/16/2019 17:52:45.46 Pinging www.google.com 
Sat 02/16/2019 17:52:46.51 Pinging www.google.com 
Sat 02/16/2019 17:52:47.55 Pinging www.google.com 
Sat 02/16/2019 17:52:48.59 Pinging www.google.com 
Sat 02/16/2019 17:52:49.63 Pinging www.google.com 
Sat 02/16/2019 17:52:50.67 Pinging www.google.com 
Sat 02/16/2019 17:52:51.74 Pinging www.google.com 
Sat 02/16/2019 17:52:52.78 Pinging www.google.com 
Sat 02/16/2019 17:52:53.82 Pinging www.google.com 
Sat 02/16/2019 17:52:54.87 Pinging www.google.com 
Sat 02/16/2019 17:52:55.91 Pinging www.google.com 
Sat 02/16/2019 17:52:56.96 Pinging www.google.com 
Sat 02/16/2019 17:52:58.00 Pinging www.google.com 
Sat 02/16/2019 17:52:59.06 Pinging www.google.com 
Sat 02/16/2019 17:53:00.10 Pinging www.google.com 
Sat 02/16/2019 17:53:01.14 Pinging www.google.com 
Sat 02/16/2019 17:53:02.18 Pinging www.google.com 
Sat 02/16/2019 17:53:03.23 Pinging www.google.com 
Sat 02/16/2019 17:53:04.27 Pinging www.google.com 
Sat 02/16/2019 17:53:05.31 Pinging www.google.com 
Sat 02/16/2019 17:53:06.35 Pinging www.google.com 
Sat 02/16/2019 17:53:07.41 Pinging www.google.com 
Sat 02/16/2019 17:53:08.45 Pinging www.google.com 
Sat 02/16/2019 17:53:09.49 Pinging www.google.com 
Sat 02/16/2019 17:53:10.54 Pinging www.google.com 
Sat 02/16/2019 17:53:11.58 Pinging www.google.com 
Sat 02/16/2019 17:53:12.62 Pinging www.google.com 
Sat 02/16/2019 17:53:13.66 Pinging www.google.com 
Sat 02/16/2019 17:53:14.70 Pinging www.google.com 
Sat 02/16/2019 17:53:15.75 Pinging www.google.com 
Sat 02/16/2019 17:53:16.80 Pinging www.google.com 
Sat 02/16/2019 17:53:17.84 Pinging www.google.com 
Sat 02/16/2019 17:53:18.89 Pinging www.google.com 
Sat 02/16/2019 17:53:19.93 Pinging www.google.com 
Sat 02/16/2019 17:53:20.97 Pinging www.google.com 
Sat 02/16/2019 17:53:22.02 Pinging www.google.com 
Sat 02/16/2019 17:53:23.06 Pinging www.google.com 
Sat 02/16/2019 17:53:24.11 Pinging www.google.com 
Sat 02/16/2019 17:53:25.15 Pinging www.google.com 
Sat 02/16/2019 17:53:26.19 Pinging www.google.com 
Sat 02/16/2019 17:53:27.24 Pinging www.google.com 
Sat 02/16/2019 17:53:28.28 Pinging www.google.com 
Sat 02/16/2019 17:53:29.33 Pinging www.google.com 
Sat 02/16/2019 17:53:30.37 Pinging www.google.com 
Sat 02/16/2019 17:53:31.42 Pinging www.google.com 
Sat 02/16/2019 17:53:32.46 Pinging www.google.com 
Sat 02/16/2019 17:53:33.50 Pinging www.google.com 
Sat 02/16/2019 17:53:34.54 Pinging www.google.com 
Sat 02/16/2019 17:53:35.59 Pinging www.google.com 
Sat 02/16/2019 17:53:36.63 Pinging www.google.com 
Sat 02/16/2019 17:53:37.67 Pinging www.google.com 
Sat 02/16/2019 17:53:38.72 Pinging www.google.com 
Sat 02/16/2019 17:53:39.76 Pinging www.google.com 
Sat 02/16/2019 17:53:40.81 Pinging www.google.com 
Sat 02/16/2019 17:53:41.85 Pinging www.google.com 
Sat 02/16/2019 17:53:42.90 Pinging www.google.com 
Sat 02/16/2019 17:53:43.94 Pinging www.google.com 
Sat 02/16/2019 17:53:45.01 Pinging www.google.com 
Sat 02/16/2019 17:53:46.05 Pinging www.google.com 
Sat 02/16/2019 17:53:47.09 Pinging www.google.com 
Sat 02/16/2019 17:53:48.13 Pinging www.google.com 
Sat 02/16/2019 17:53:49.18 Pinging www.google.com 
Sat 02/16/2019 17:53:50.22 Pinging www.google.com 
Sat 02/16/2019 17:53:51.26 Pinging www.google.com 
Sat 02/16/2019 17:53:52.31 Pinging www.google.com 
Sat 02/16/2019 17:53:53.35 Pinging www.google.com 
Sat 02/16/2019 17:53:54.40 Pinging www.google.com 
Sat 02/16/2019 17:53:55.44 Pinging www.google.com 
Sat 02/16/2019 17:53:56.48 Pinging www.google.com 
Sat 02/16/2019 17:53:57.52 Pinging www.google.com 
Sat 02/16/2019 17:53:58.56 Pinging www.google.com 
Sat 02/16/2019 17:53:59.61 Pinging www.google.com 
Sat 02/16/2019 17:54:00.65 Pinging www.google.com 
Sat 02/16/2019 17:54:01.69 Pinging www.google.com 
Sat 02/16/2019 17:54:02.74 Pinging www.google.com 
Sat 02/16/2019 17:54:03.79 Pinging www.google.com 
Sat 02/16/2019 17:54:04.83 Pinging www.google.com 
Sat 02/16/2019 17:54:05.88 Pinging www.google.com 
Sat 02/16/2019 17:54:06.92 Pinging www.google.com 
Sat 02/16/2019 17:54:07.96 Pinging www.google.com 
Sat 02/16/2019 17:54:09.00 Pinging www.google.com 
Sat 02/16/2019 17:54:10.04 Pinging www.google.com 
Sat 02/16/2019 17:54:11.09 Pinging www.google.com 
Sat 02/16/2019 17:54:12.13 Pinging www.google.com 
Sat 02/16/2019 17:54:13.17 Pinging www.google.com 
Sat 02/16/2019 17:54:14.22 Pinging www.google.com 
Sat 02/16/2019 17:54:15.26 Pinging www.google.com 
Sat 02/16/2019 17:54:16.30 Pinging www.google.com 
Sat 02/16/2019 17:54:17.34 Pinging www.google.com 
Sat 02/16/2019 17:54:18.39 Pinging www.google.com 
Sat 02/16/2019 17:54:19.43 Pinging www.google.com 
Sat 02/16/2019 17:54:20.48 Pinging www.google.com 
Sat 02/16/2019 17:54:21.52 Pinging www.google.com 
Sat 02/16/2019 17:54:22.57 Pinging www.google.com 
Sat 02/16/2019 17:54:23.62 Pinging www.google.com 
Sat 02/16/2019 17:54:24.67 Pinging www.google.com 
Sat 02/16/2019 17:54:25.75 Pinging www.google.com 
Sat 02/16/2019 17:54:26.80 Pinging www.google.com 
Sat 02/16/2019 17:54:27.84 Pinging www.google.com 
Sat 02/16/2019 17:54:28.88 Pinging www.google.com 
Sat 02/16/2019 17:54:29.97 Pinging www.google.com 
Sat 02/16/2019 17:54:31.01 Pinging www.google.com 
Sat 02/16/2019 17:54:32.06 Pinging www.google.com 
Sat 02/16/2019 17:54:33.10 Pinging www.google.com 
Sat 02/16/2019 17:54:34.14 Pinging www.google.com 
Sat 02/16/2019 17:54:35.19 Pinging www.google.com 
Sat 02/16/2019 17:54:36.23 Pinging www.google.com 
Sat 02/16/2019 17:54:37.27 Pinging www.google.com 
Sat 02/16/2019 17:54:38.32 Pinging www.google.com 
Sat 02/16/2019 17:54:39.36 Pinging www.google.com 
Sat 02/16/2019 17:54:40.40 Pinging www.google.com 
Sat 02/16/2019 17:54:41.47 Pinging www.google.com 
Sat 02/16/2019 17:54:42.52 Pinging www.google.com 
Sat 02/16/2019 17:54:43.56 Pinging www.google.com 
Sat 02/16/2019 17:54:44.60 Pinging www.google.com 
Sat 02/16/2019 17:54:45.65 Pinging www.google.com 
Sat 02/16/2019 17:54:46.72 Pinging www.google.com 
Sat 02/16/2019 17:54:47.76 Pinging www.google.com 
Sat 02/16/2019 17:54:48.80 Pinging www.google.com 
Sat 02/16/2019 17:54:49.85 Pinging www.google.com 
Sat 02/16/2019 17:54:50.90 Pinging www.google.com 
Sat 02/16/2019 17:54:51.94 Pinging www.google.com 
Sat 02/16/2019 17:54:52.98 Pinging www.google.com 
Sat 02/16/2019 17:54:54.02 Pinging www.google.com 
Sat 02/16/2019 17:54:55.07 Pinging www.google.com 
Sat 02/16/2019 17:54:56.11 Pinging www.google.com 
Sat 02/16/2019 17:54:57.15 Pinging www.google.com 
Sat 02/16/2019 17:54:58.20 Pinging www.google.com 
Sat 02/16/2019 17:54:59.25 Pinging www.google.com 
Sat 02/16/2019 17:55:00.30 Pinging www.google.com 
Sat 02/16/2019 17:55:01.34 Pinging www.google.com 
Sat 02/16/2019 17:55:02.38 Pinging www.google.com 
Sat 02/16/2019 17:55:03.44 Pinging www.google.com 
Sat 02/16/2019 17:55:04.50 Pinging www.google.com 
Sat 02/16/2019 17:55:05.55 Pinging www.google.com 
Sat 02/16/2019 17:55:06.59 Pinging www.google.com 
Sat 02/16/2019 17:55:07.63 Pinging www.google.com 
Sat 02/16/2019 17:55:08.68 Pinging www.google.com 
Sat 02/16/2019 17:55:09.72 Pinging www.google.com 
Sat 02/16/2019 17:55:10.76 Pinging www.google.com 
Sat 02/16/2019 17:55:11.81 Pinging www.google.com 
Sat 02/16/2019 17:55:12.85 Pinging www.google.com 
Sat 02/16/2019 17:55:13.90 Pinging www.google.com 
Sat 02/16/2019 17:55:14.94 Pinging www.google.com 
Sat 02/16/2019 17:55:15.99 Pinging www.google.com 
Sat 02/16/2019 17:55:17.05 Pinging www.google.com 
Sat 02/16/2019 17:55:18.09 Pinging www.google.com 
Sat 02/16/2019 17:55:19.13 Pinging www.google.com 
Sat 02/16/2019 17:55:20.18 Pinging www.google.com 
Sat 02/16/2019 17:55:21.23 Pinging www.google.com 
Sat 02/16/2019 17:55:22.29 Pinging www.google.com 
Sat 02/16/2019 17:55:23.35 Pinging www.google.com 
Sat 02/16/2019 17:55:24.40 Pinging www.google.com 
Sat 02/16/2019 17:55:25.44 Pinging www.google.com 
Sat 02/16/2019 17:55:26.49 Pinging www.google.com 
Sat 02/16/2019 17:55:27.53 Pinging www.google.com 
Sat 02/16/2019 17:55:28.57 Pinging www.google.com 
Sat 02/16/2019 17:55:29.62 Pinging www.google.com 
Sat 02/16/2019 17:55:30.67 Pinging www.google.com 
Sat 02/16/2019 17:55:31.71 Pinging www.google.com 
Sat 02/16/2019 17:55:32.77 Pinging www.google.com 
Sat 02/16/2019 17:55:33.81 Pinging www.google.com 
Sat 02/16/2019 17:55:34.87 Pinging www.google.com 
Sat 02/16/2019 17:55:35.91 Pinging www.google.com 
Sat 02/16/2019 17:55:36.95 Pinging www.google.com 
Sat 02/16/2019 17:55:38.01 Pinging www.google.com 
Sat 02/16/2019 17:55:39.05 Pinging www.google.com 
Sat 02/16/2019 17:55:40.09 Pinging www.google.com 
Sat 02/16/2019 17:55:41.13 Pinging www.google.com 
Sat 02/16/2019 17:55:42.17 Pinging www.google.com 
Sat 02/16/2019 17:55:43.22 Pinging www.google.com 
Sat 02/16/2019 17:55:44.26 Pinging www.google.com 
Sat 02/16/2019 17:55:45.30 Pinging www.google.com 
Sat 02/16/2019 17:55:46.35 Pinging www.google.com 
Sat 02/16/2019 17:55:47.39 Pinging www.google.com 
Sat 02/16/2019 17:55:48.43 Pinging www.google.com 
Sat 02/16/2019 17:55:49.47 Pinging www.google.com 
Sat 02/16/2019 17:55:50.52 Pinging www.google.com 
Sat 02/16/2019 17:55:51.56 Pinging www.google.com 
Sat 02/16/2019 17:55:52.60 Pinging www.google.com 
Sat 02/16/2019 17:55:53.64 Pinging www.google.com 
Sat 02/16/2019 17:55:54.69 Pinging www.google.com 
Sat 02/16/2019 17:55:55.73 Pinging www.google.com 
Sat 02/16/2019 17:55:56.77 Pinging www.google.com 
Sat 02/16/2019 17:55:57.83 Pinging www.google.com 
Sat 02/16/2019 17:55:58.87 Pinging www.google.com 
Sat 02/16/2019 17:55:59.91 Pinging www.google.com 
Sat 02/16/2019 17:56:00.96 Pinging www.google.com 
Sat 02/16/2019 17:56:02.00 Pinging www.google.com 
Sat 02/16/2019 17:56:03.04 Pinging www.google.com 
Sat 02/16/2019 17:56:04.09 Pinging www.google.com 
Sat 02/16/2019 17:56:05.13 Pinging www.google.com 
Sat 02/16/2019 17:56:06.17 Pinging www.google.com 
Sat 02/16/2019 17:56:07.23 Pinging www.google.com 
Sat 02/16/2019 17:56:08.29 Pinging www.google.com 
Sat 02/16/2019 17:56:09.33 Pinging www.google.com 
Sat 02/16/2019 17:56:10.37 Pinging www.google.com 
Sat 02/16/2019 17:56:11.42 Pinging www.google.com 
Sat 02/16/2019 17:56:12.46 Pinging www.google.com 
Sat 02/16/2019 17:56:13.51 Pinging www.google.com 
Sat 02/16/2019 17:56:14.55 Pinging www.google.com 
Sat 02/16/2019 17:56:15.59 Pinging www.google.com 
Sat 02/16/2019 17:56:16.63 Pinging www.google.com 
Sat 02/16/2019 17:56:17.68 Pinging www.google.com 
Sat 02/16/2019 17:56:18.72 Pinging www.google.com 
Sat 02/16/2019 17:56:19.77 Pinging www.google.com 
Sat 02/16/2019 17:56:20.81 Pinging www.google.com 
Sat 02/16/2019 17:56:21.86 Pinging www.google.com 
Sat 02/16/2019 17:56:22.90 Pinging www.google.com 
Sat 02/16/2019 17:56:23.96 Pinging www.google.com 
Sat 02/16/2019 17:56:25.00 Pinging www.google.com 
Sat 02/16/2019 17:56:26.04 Pinging www.google.com 
Sat 02/16/2019 17:56:27.08 Pinging www.google.com 
Sat 02/16/2019 17:56:28.13 Pinging www.google.com 
Sat 02/16/2019 17:56:29.17 Pinging www.google.com 
Sat 02/16/2019 17:56:30.21 Pinging www.google.com 
Sat 02/16/2019 17:56:31.26 Pinging www.google.com 
Sat 02/16/2019 17:56:32.30 Pinging www.google.com 
Sat 02/16/2019 17:56:33.34 Pinging www.google.com 
Sat 02/16/2019 17:56:34.39 Pinging www.google.com 
Sat 02/16/2019 17:56:35.43 Pinging www.google.com 
Sat 02/16/2019 17:56:36.47 Pinging www.google.com 
Sat 02/16/2019 17:56:37.51 Pinging www.google.com 
Sat 02/16/2019 17:56:38.56 Pinging www.google.com 
Sat 02/16/2019 17:56:39.60 Pinging www.google.com 
Sat 02/16/2019 17:56:40.66 Pinging www.google.com 
Sat 02/16/2019 17:56:41.70 Pinging www.google.com 
Sat 02/16/2019 17:56:42.77 Pinging www.google.com 
Sat 02/16/2019 17:56:43.81 Pinging www.google.com 
Sat 02/16/2019 17:56:44.86 Pinging www.google.com 
Sat 02/16/2019 17:56:45.90 Pinging www.google.com 
Sat 02/16/2019 17:56:46.94 Pinging www.google.com 
Sat 02/16/2019 17:56:47.98 Pinging www.google.com 
Sat 02/16/2019 17:56:49.03 Pinging www.google.com 
Sat 02/16/2019 17:56:50.08 Pinging www.google.com 
Sat 02/16/2019 17:56:51.12 Pinging www.google.com 
Sat 02/16/2019 17:56:52.16 Pinging www.google.com 
Sat 02/16/2019 17:56:53.21 Pinging www.google.com 
Sat 02/16/2019 17:56:54.25 Pinging www.google.com 
Sat 02/16/2019 17:56:55.30 Pinging www.google.com 
Sat 02/16/2019 17:56:56.34 Pinging www.google.com 
Sat 02/16/2019 17:56:57.38 Pinging www.google.com 
Sat 02/16/2019 17:56:58.43 Pinging www.google.com 
Sat 02/16/2019 17:56:59.47 Pinging www.google.com 
Sat 02/16/2019 17:57:00.51 Pinging www.google.com 
Sat 02/16/2019 17:57:01.55 Pinging www.google.com 
Sat 02/16/2019 17:57:02.59 Pinging www.google.com 
Sat 02/16/2019 17:57:03.64 Pinging www.google.com 
Sat 02/16/2019 17:57:04.68 Pinging www.google.com 
Sat 02/16/2019 17:57:05.73 Pinging www.google.com 
Sat 02/16/2019 17:57:06.77 Pinging www.google.com 
Sat 02/16/2019 17:57:07.82 Pinging www.google.com 
Sat 02/16/2019 17:57:08.86 Pinging www.google.com 
Sat 02/16/2019 17:57:09.90 Pinging www.google.com 
Sat 02/16/2019 17:57:10.95 Pinging www.google.com 
Sat 02/16/2019 17:57:12.00 Pinging www.google.com 
Sat 02/16/2019 17:57:13.04 Pinging www.google.com 
Sat 02/16/2019 17:57:14.08 Pinging www.google.com 
Sat 02/16/2019 17:57:15.13 Pinging www.google.com 
Sat 02/16/2019 17:57:16.17 Pinging www.google.com 
Sat 02/16/2019 17:57:17.22 Pinging www.google.com 
Sat 02/16/2019 17:57:18.26 Pinging www.google.com 
Sat 02/16/2019 17:57:19.30 Pinging www.google.com 
Sat 02/16/2019 17:57:20.35 Pinging www.google.com 
Sat 02/16/2019 17:57:21.39 Pinging www.google.com 
Sat 02/16/2019 17:57:22.43 Pinging www.google.com 
Sat 02/16/2019 17:57:23.48 Pinging www.google.com 
Sat 02/16/2019 17:57:24.54 Pinging www.google.com 
Sat 02/16/2019 17:57:25.58 Pinging www.google.com 
Sat 02/16/2019 17:57:26.62 Pinging www.google.com 
Sat 02/16/2019 17:57:27.67 Pinging www.google.com 
Sat 02/16/2019 17:57:28.71 Pinging www.google.com 
Sat 02/16/2019 17:57:29.75 Pinging www.google.com 
Sat 02/16/2019 17:57:30.80 Pinging www.google.com 
Sat 02/16/2019 17:57:31.84 Pinging www.google.com 
Sat 02/16/2019 17:57:32.88 Pinging www.google.com 
Sat 02/16/2019 17:57:33.92 Pinging www.google.com 
Sat 02/16/2019 17:57:34.97 Pinging www.google.com 
Sat 02/16/2019 17:57:36.01 Pinging www.google.com 
Sat 02/16/2019 17:57:37.05 Pinging www.google.com 
Sat 02/16/2019 17:57:38.09 Pinging www.google.com 
Sat 02/16/2019 17:57:39.13 Pinging www.google.com 
Sat 02/16/2019 17:57:40.17 Pinging www.google.com 
Sat 02/16/2019 17:57:41.22 Pinging www.google.com 
Sat 02/16/2019 17:57:42.26 Pinging www.google.com 
Sat 02/16/2019 17:57:43.30 Pinging www.google.com 
Sat 02/16/2019 17:57:44.36 Pinging www.google.com 
Sat 02/16/2019 17:57:45.40 Pinging www.google.com 
Sat 02/16/2019 17:57:46.44 Pinging www.google.com 
Sat 02/16/2019 17:57:47.49 Pinging www.google.com 
Sat 02/16/2019 17:57:48.54 Pinging www.google.com 
Sat 02/16/2019 17:57:49.63 Pinging www.google.com 
Sat 02/16/2019 17:57:50.68 Pinging www.google.com 
Sat 02/16/2019 17:57:54.27 PING ERROR 0 

Tracing route to www.google.com [172.217.6.68]
over a maximum of 30 hops:

  1    <1 ms    <1 ms    <1 ms  192.168.1.1 
  2    33 ms    32 ms    29 ms  10.1.27.1 
  3    57 ms    42 ms    40 ms  66.29.178.205 
  4     *        2 ms     3 ms  204.14.21.158 
  5     4 ms     8 ms     5 ms  66.29.191.205 
  6    51 ms    56 ms    57 ms  206.223.116.21 
  7    21 ms    23 ms    21 ms  108.170.242.81 
  8    21 ms    21 ms    21 ms  209.85.247.55 
  9    21 ms    25 ms    22 ms  172.217.6.68 

Trace complete.
Sat 02/16/2019 17:58:07.58 Pinging www.google.com 
Sat 02/16/2019 17:58:08.67 Pinging www.google.com 
Sat 02/16/2019 17:58:09.75 Pinging www.google.com 
Sat 02/16/2019 17:58:10.79 Pinging www.google.com 
Sat 02/16/2019 17:58:11.83 Pinging www.google.com 
Sat 02/16/2019 17:58:12.87 Pinging www.google.com 
Sat 02/16/2019 17:58:13.98 Pinging www.google.com 
Sat 02/16/2019 17:58:15.06 Pinging www.google.com 
Sat 02/16/2019 17:58:16.14 Pinging www.google.com 
Sat 02/16/2019 17:58:17.19 Pinging www.google.com 
Sat 02/16/2019 17:58:18.25 Pinging www.google.com 
Sat 02/16/2019 17:58:19.34 Pinging www.google.com 
Sat 02/16/2019 17:58:20.41 Pinging www.google.com 
Sat 02/16/2019 17:58:21.48 Pinging www.google.com 
Sat 02/16/2019 17:58:22.53 Pinging www.google.com 
Sat 02/16/2019 17:58:23.63 Pinging www.google.com 
Sat 02/16/2019 17:58:24.73 Pinging www.google.com 
Sat 02/16/2019 17:58:25.82 Pinging www.google.com 
Sat 02/16/2019 17:58:26.90 Pinging www.google.com 
Sat 02/16/2019 17:58:27.96 Pinging www.google.com 
Sat 02/16/2019 17:58:29.00 Pinging www.google.com 
Sat 02/16/2019 17:58:30.05 Pinging www.google.com 
Sat 02/16/2019 17:58:31.10 Pinging www.google.com 
Sat 02/16/2019 17:58:32.15 Pinging www.google.com 
Sat 02/16/2019 17:58:33.19 Pinging www.google.com 
Sat 02/16/2019 17:58:34.24 Pinging www.google.com 
Sat 02/16/2019 17:58:35.29 Pinging www.google.com 
Sat 02/16/2019 17:58:36.35 Pinging www.google.com 
Sat 02/16/2019 17:58:37.40 Pinging www.google.com 
Sat 02/16/2019 17:58:38.44 Pinging www.google.com 
Sat 02/16/2019 17:58:39.49 Pinging www.google.com 
Sat 02/16/2019 17:58:40.54 Pinging www.google.com 
Sat 02/16/2019 17:58:41.58 Pinging www.google.com 
Sat 02/16/2019 17:58:42.62 Pinging www.google.com 
Sat 02/16/2019 17:58:43.67 Pinging www.google.com 
Sat 02/16/2019 17:58:44.71 Pinging www.google.com 
Sat 02/16/2019 17:58:45.75 Pinging www.google.com 
Sat 02/16/2019 17:58:46.79 Pinging www.google.com 
Sat 02/16/2019 17:58:47.83 Pinging www.google.com 
Sat 02/16/2019 17:58:48.88 Pinging www.google.com 
Sat 02/16/2019 17:58:49.92 Pinging www.google.com 
Sat 02/16/2019 17:58:50.97 Pinging www.google.com 
Sat 02/16/2019 17:58:52.01 Pinging www.google.com 
Sat 02/16/2019 17:58:53.06 Pinging www.google.com 
Sat 02/16/2019 17:58:54.11 Pinging www.google.com 
Sat 02/16/2019 17:58:55.15 Pinging www.google.com 
Sat 02/16/2019 17:58:56.20 Pinging www.google.com 
Sat 02/16/2019 17:58:57.24 Pinging www.google.com 
Sat 02/16/2019 17:58:58.28 Pinging www.google.com 
Sat 02/16/2019 17:58:59.32 Pinging www.google.com 
Sat 02/16/2019 17:59:00.37 Pinging www.google.com 
Sat 02/16/2019 17:59:01.41 Pinging www.google.com 
Sat 02/16/2019 17:59:02.48 Pinging www.google.com 
Sat 02/16/2019 17:59:03.52 Pinging www.google.com 
Sat 02/16/2019 17:59:04.56 Pinging www.google.com 
Sat 02/16/2019 17:59:05.60 Pinging www.google.com 
Sat 02/16/2019 17:59:06.64 Pinging www.google.com 
Sat 02/16/2019 17:59:07.69 Pinging www.google.com 
Sat 02/16/2019 17:59:08.73 Pinging www.google.com 
Sat 02/16/2019 17:59:09.77 Pinging www.google.com 
Sat 02/16/2019 17:59:10.82 Pinging www.google.com 
Sat 02/16/2019 17:59:11.86 Pinging www.google.com 
Sat 02/16/2019 17:59:12.91 Pinging www.google.com 
Sat 02/16/2019 17:59:13.96 Pinging www.google.com 
Sat 02/16/2019 17:59:15.00 Pinging www.google.com 
Sat 02/16/2019 17:59:16.04 Pinging www.google.com 
Sat 02/16/2019 17:59:17.09 Pinging www.google.com 
Sat 02/16/2019 17:59:18.14 Pinging www.google.com 
Sat 02/16/2019 17:59:19.18 Pinging www.google.com 
Sat 02/16/2019 17:59:20.23 Pinging www.google.com 
Sat 02/16/2019 17:59:21.29 Pinging www.google.com 
Sat 02/16/2019 17:59:22.40 Pinging www.google.com 
Sat 02/16/2019 17:59:23.47 Pinging www.google.com 
Sat 02/16/2019 17:59:24.56 Pinging www.google.com 
Sat 02/16/2019 17:59:25.60 Pinging www.google.com 
Sat 02/16/2019 17:59:26.64 Pinging www.google.com 
Sat 02/16/2019 17:59:27.70 Pinging www.google.com 
Sat 02/16/2019 17:59:28.76 Pinging www.google.com 
Sat 02/16/2019 17:59:29.81 Pinging www.google.com 
Sat 02/16/2019 17:59:30.85 Pinging www.google.com 
Sat 02/16/2019 17:59:31.90 Pinging www.google.com 
Sat 02/16/2019 17:59:32.98 Pinging www.google.com 
Sat 02/16/2019 17:59:34.08 Pinging www.google.com 
Sat 02/16/2019 17:59:35.15 Pinging www.google.com 
Sat 02/16/2019 17:59:36.20 Pinging www.google.com 
Sat 02/16/2019 17:59:37.25 Pinging www.google.com 
Sat 02/16/2019 17:59:38.29 Pinging www.google.com 
Sat 02/16/2019 17:59:39.34 Pinging www.google.com 
Sat 02/16/2019 17:59:40.40 Pinging www.google.com 
Sat 02/16/2019 17:59:41.45 Pinging www.google.com 
Sat 02/16/2019 17:59:42.55 Pinging www.google.com 
Sat 02/16/2019 17:59:43.65 Pinging www.google.com 
Sat 02/16/2019 17:59:44.75 Pinging www.google.com 
Sat 02/16/2019 17:59:45.80 Pinging www.google.com 
Sat 02/16/2019 17:59:46.87 Pinging www.google.com 
Sat 02/16/2019 17:59:47.93 Pinging www.google.com 
Sat 02/16/2019 17:59:49.00 Pinging www.google.com 
Sat 02/16/2019 17:59:50.05 Pinging www.google.com 
