Sat 02/16/2019 18:55:59.63 Initial tracert (trace route) to www.google.com  

Tracing route to www.google.com [216.58.194.196]
over a maximum of 30 hops:

  1    <1 ms    <1 ms    <1 ms  router.asus.com [192.168.1.1] 
Sat 02/16/2019 19:29:34.40 Pinging www.google.com  
Sat 02/16/2019 19:29:35.44 Pinging www.google.com  
Sat 02/16/2019 19:29:36.48 Pinging www.google.com  
Sat 02/16/2019 19:29:37.53 Pinging www.google.com  
Sat 02/16/2019 19:29:38.57 Pinging www.google.com  
Sat 02/16/2019 19:29:39.62 Pinging www.google.com  
Sat 02/16/2019 19:29:40.66 Pinging www.google.com  
Sat 02/16/2019 19:29:41.70 Pinging www.google.com  
Sat 02/16/2019 19:29:42.75 Pinging www.google.com  
Sat 02/16/2019 19:29:43.79 Pinging www.google.com  
Sat 02/16/2019 19:29:44.84 Pinging www.google.com  
Sat 02/16/2019 19:29:45.88 Pinging www.google.com  
Sat 02/16/2019 19:29:46.93 Pinging www.google.com  
Sat 02/16/2019 19:29:47.97 Pinging www.google.com  
Sat 02/16/2019 19:29:49.02 Pinging www.google.com  
Sat 02/16/2019 19:29:50.06 Pinging www.google.com  
Sat 02/16/2019 19:29:51.10 Pinging www.google.com  
Sat 02/16/2019 19:29:52.16 Pinging www.google.com  
Sat 02/16/2019 19:29:53.21 Pinging www.google.com  
Sat 02/16/2019 19:29:54.25 Pinging www.google.com  
Sat 02/16/2019 19:29:55.29 Pinging www.google.com  
Sat 02/16/2019 19:29:56.34 Pinging www.google.com  
Sat 02/16/2019 19:29:57.38 Pinging www.google.com  
Sat 02/16/2019 19:29:58.43 Pinging www.google.com  
Sat 02/16/2019 19:29:59.47 Pinging www.google.com  
Sat 02/16/2019 19:30:00.52 Pinging www.google.com  
Sat 02/16/2019 19:30:01.56 Pinging www.google.com  
Sat 02/16/2019 19:30:02.62 Pinging www.google.com  
Sat 02/16/2019 19:30:03.66 Pinging www.google.com  
Sat 02/16/2019 19:30:04.71 Pinging www.google.com  
Sat 02/16/2019 19:30:05.75 Pinging www.google.com  
Sat 02/16/2019 19:30:06.79 Pinging www.google.com  
Sat 02/16/2019 19:30:07.84 Pinging www.google.com  
Sat 02/16/2019 19:30:08.88 Pinging www.google.com  
Sat 02/16/2019 19:30:09.93 Pinging www.google.com  
Sat 02/16/2019 19:30:10.98 Pinging www.google.com  
Sat 02/16/2019 19:30:12.03 Pinging www.google.com  
Sat 02/16/2019 19:30:13.07 Pinging www.google.com  
Sat 02/16/2019 19:30:14.15 Pinging www.google.com  
Sat 02/16/2019 19:30:15.19 Pinging www.google.com  
Sat 02/16/2019 19:30:16.25 Pinging www.google.com  
Sat 02/16/2019 19:30:17.29 Pinging www.google.com  
Sat 02/16/2019 19:30:18.34 Pinging www.google.com  
Sat 02/16/2019 19:30:19.39 Pinging www.google.com  
Sat 02/16/2019 19:30:20.43 Pinging www.google.com  
Sat 02/16/2019 19:30:21.48 Pinging www.google.com  
Sat 02/16/2019 19:30:22.53 Pinging www.google.com  
Sat 02/16/2019 19:30:23.58 Pinging www.google.com  
Sat 02/16/2019 19:30:24.62 Pinging www.google.com  
Sat 02/16/2019 19:30:25.66 Pinging www.google.com  
Sat 02/16/2019 19:30:26.70 Pinging www.google.com  
Sat 02/16/2019 19:30:27.75 Pinging www.google.com  
Sat 02/16/2019 19:30:28.79 Pinging www.google.com  
Sat 02/16/2019 19:30:29.84 Pinging www.google.com  
Sat 02/16/2019 19:30:30.88 Pinging www.google.com  
Sat 02/16/2019 19:30:31.95 Pinging www.google.com  
Sat 02/16/2019 19:30:32.99 Pinging www.google.com  
Sat 02/16/2019 19:30:34.04 Pinging www.google.com  
Sat 02/16/2019 19:30:35.09 Pinging www.google.com  
Sat 02/16/2019 19:30:36.14 Pinging www.google.com  
Sat 02/16/2019 19:30:37.19 Pinging www.google.com  
Sat 02/16/2019 19:30:38.23 Pinging www.google.com  
Sat 02/16/2019 19:30:39.27 Pinging www.google.com  
Sat 02/16/2019 19:30:40.32 Pinging www.google.com  
Sat 02/16/2019 19:30:41.36 Pinging www.google.com  
Sat 02/16/2019 19:30:42.40 Pinging www.google.com  
Sat 02/16/2019 19:30:43.44 Pinging www.google.com  
Sat 02/16/2019 19:30:44.48 Pinging www.google.com  
Sat 02/16/2019 19:30:45.52 Pinging www.google.com  
Sat 02/16/2019 19:30:46.57 Pinging www.google.com  
Sat 02/16/2019 19:30:47.61 Pinging www.google.com  
Sat 02/16/2019 19:30:48.66 Pinging www.google.com  
Sat 02/16/2019 19:30:49.70 Pinging www.google.com  
Sat 02/16/2019 19:30:50.74 Pinging www.google.com  
Sat 02/16/2019 19:30:51.79 Pinging www.google.com  
Sat 02/16/2019 19:30:52.82 Pinging www.google.com  
Sat 02/16/2019 19:30:53.86 Pinging www.google.com  
Sat 02/16/2019 19:30:54.91 Pinging www.google.com  
Sat 02/16/2019 19:30:55.95 Pinging www.google.com  
Sat 02/16/2019 19:30:57.00 Pinging www.google.com  
Sat 02/16/2019 19:30:58.05 Pinging www.google.com  
Sat 02/16/2019 19:30:59.09 Pinging www.google.com  
Sat 02/16/2019 19:31:00.15 Pinging www.google.com  
Sat 02/16/2019 19:31:01.19 Pinging www.google.com  
Sat 02/16/2019 19:31:02.24 Pinging www.google.com  
Sat 02/16/2019 19:31:03.29 Pinging www.google.com  
Sat 02/16/2019 19:31:04.33 Pinging www.google.com  
Sat 02/16/2019 19:31:05.37 Pinging www.google.com  
Sat 02/16/2019 19:31:06.42 Pinging www.google.com  
Sat 02/16/2019 19:31:07.46 Pinging www.google.com  
Sat 02/16/2019 19:31:08.51 Pinging www.google.com  
Sat 02/16/2019 19:31:09.55 Pinging www.google.com  
Sat 02/16/2019 19:31:10.60 Pinging www.google.com  
Sat 02/16/2019 19:31:11.65 Pinging www.google.com  
Sat 02/16/2019 19:31:12.69 Pinging www.google.com  
Sat 02/16/2019 19:31:13.74 Pinging www.google.com  
Sat 02/16/2019 19:31:14.78 Pinging www.google.com  
Sat 02/16/2019 19:31:15.82 Pinging www.google.com  
Sat 02/16/2019 19:31:16.87 Pinging www.google.com  
Sat 02/16/2019 19:31:17.91 Pinging www.google.com  
Sat 02/16/2019 19:31:18.95 Pinging www.google.com  
Sat 02/16/2019 19:31:20.00 Pinging www.google.com  
Sat 02/16/2019 19:31:21.05 Pinging www.google.com  
Sat 02/16/2019 19:31:22.09 Pinging www.google.com  
Sat 02/16/2019 19:31:23.14 Pinging www.google.com  
Sat 02/16/2019 19:31:24.18 Pinging www.google.com  
Sat 02/16/2019 19:31:25.23 Pinging www.google.com  
Sat 02/16/2019 19:31:26.27 Pinging www.google.com  
Sat 02/16/2019 19:31:27.33 Pinging www.google.com  
Sat 02/16/2019 19:31:28.37 Pinging www.google.com  
Sat 02/16/2019 19:31:29.41 Pinging www.google.com  
Sat 02/16/2019 19:31:30.46 Pinging www.google.com  
Sat 02/16/2019 19:31:31.50 Pinging www.google.com  
Sat 02/16/2019 19:31:32.54 Pinging www.google.com  
Sat 02/16/2019 19:31:33.59 Pinging www.google.com  
Sat 02/16/2019 19:31:34.63 Pinging www.google.com  
Sat 02/16/2019 19:31:35.67 Pinging www.google.com  
Sat 02/16/2019 19:31:36.71 Pinging www.google.com  
Sat 02/16/2019 19:31:37.76 Pinging www.google.com  
Sat 02/16/2019 19:31:38.81 Pinging www.google.com  
Sat 02/16/2019 19:31:39.85 Pinging www.google.com  
Sat 02/16/2019 19:31:40.90 Pinging www.google.com  
Sat 02/16/2019 19:31:41.94 Pinging www.google.com  
Sat 02/16/2019 19:31:42.98 Pinging www.google.com  
Sat 02/16/2019 19:31:44.03 Pinging www.google.com  
Sat 02/16/2019 19:31:45.07 Pinging www.google.com  
Sat 02/16/2019 19:31:46.12 Pinging www.google.com  
Sat 02/16/2019 19:31:47.17 Pinging www.google.com  
Sat 02/16/2019 19:31:48.21 Pinging www.google.com  
Sat 02/16/2019 19:31:49.26 Pinging www.google.com  
Sat 02/16/2019 19:31:50.30 Pinging www.google.com  
Sat 02/16/2019 19:31:51.35 Pinging www.google.com  
Sat 02/16/2019 19:31:52.39 Pinging www.google.com  
Sat 02/16/2019 19:31:53.43 Pinging www.google.com  
Sat 02/16/2019 19:31:54.47 Pinging www.google.com  
Sat 02/16/2019 19:31:55.51 Pinging www.google.com  
Sat 02/16/2019 19:31:56.56 Pinging www.google.com  
Sat 02/16/2019 19:31:57.61 Pinging www.google.com  
Sat 02/16/2019 19:31:58.65 Pinging www.google.com  
Sat 02/16/2019 19:31:59.69 Pinging www.google.com  
Sat 02/16/2019 19:32:00.75 Pinging www.google.com  
Sat 02/16/2019 19:32:01.80 Pinging www.google.com  
Sat 02/16/2019 19:32:02.84 Pinging www.google.com  
Sat 02/16/2019 19:32:03.88 Pinging www.google.com  
Sat 02/16/2019 19:32:04.93 Pinging www.google.com  
Sat 02/16/2019 19:32:05.98 Pinging www.google.com  
Sat 02/16/2019 19:32:07.03 Pinging www.google.com  
Sat 02/16/2019 19:32:08.08 Pinging www.google.com  
Sat 02/16/2019 19:32:09.12 Pinging www.google.com  
Sat 02/16/2019 19:32:10.17 Pinging www.google.com  
Sat 02/16/2019 19:32:11.21 Pinging www.google.com  
Sat 02/16/2019 19:32:12.26 Pinging www.google.com  
Sat 02/16/2019 19:32:13.31 Pinging www.google.com  
Sat 02/16/2019 19:32:14.36 Pinging www.google.com  
Sat 02/16/2019 19:32:15.41 Pinging www.google.com  
Sat 02/16/2019 19:32:16.45 Pinging www.google.com  
Sat 02/16/2019 19:32:17.50 Pinging www.google.com  
Sat 02/16/2019 19:32:18.55 Pinging www.google.com  
Sat 02/16/2019 19:32:19.59 Pinging www.google.com  
Sat 02/16/2019 19:32:20.63 Pinging www.google.com  
Sat 02/16/2019 19:32:21.67 Pinging www.google.com  
Sat 02/16/2019 19:32:22.72 Pinging www.google.com  
Sat 02/16/2019 19:32:23.76 Pinging www.google.com  
Sat 02/16/2019 19:32:24.80 Pinging www.google.com  
Sat 02/16/2019 19:32:25.85 Pinging www.google.com  
Sat 02/16/2019 19:32:26.89 Pinging www.google.com  
Sat 02/16/2019 19:32:27.94 Pinging www.google.com  
Sat 02/16/2019 19:32:28.98 Pinging www.google.com  
Sat 02/16/2019 19:32:30.04 Pinging www.google.com  
Sat 02/16/2019 19:32:31.08 Pinging www.google.com  
Sat 02/16/2019 19:32:32.12 Pinging www.google.com  
Sat 02/16/2019 19:32:33.17 Pinging www.google.com  
Sat 02/16/2019 19:32:34.21 Pinging www.google.com  
Sat 02/16/2019 19:32:35.26 Pinging www.google.com  
Sat 02/16/2019 19:32:36.30 Pinging www.google.com  
Sat 02/16/2019 19:32:37.34 Pinging www.google.com  
Sat 02/16/2019 19:32:38.38 Pinging www.google.com  
Sat 02/16/2019 19:32:39.43 Pinging www.google.com  
Sat 02/16/2019 19:32:40.48 Pinging www.google.com  
Sat 02/16/2019 19:32:41.52 Pinging www.google.com  
Sat 02/16/2019 19:32:42.57 Pinging www.google.com  
Sat 02/16/2019 19:32:43.61 Pinging www.google.com  
Sat 02/16/2019 19:32:44.65 Pinging www.google.com  
Sat 02/16/2019 19:32:45.69 Pinging www.google.com  
Sat 02/16/2019 19:32:46.73 Pinging www.google.com  
Sat 02/16/2019 19:32:47.78 Pinging www.google.com  
Sat 02/16/2019 19:32:48.82 Pinging www.google.com  
Sat 02/16/2019 19:32:49.87 Pinging www.google.com  
Sat 02/16/2019 19:32:50.91 Pinging www.google.com  
Sat 02/16/2019 19:32:51.96 Pinging www.google.com  
Sat 02/16/2019 19:32:53.01 Pinging www.google.com  
Sat 02/16/2019 19:32:54.05 Pinging www.google.com  
Sat 02/16/2019 19:32:55.09 Pinging www.google.com  
Sat 02/16/2019 19:32:56.14 Pinging www.google.com  
Sat 02/16/2019 19:32:57.18 Pinging www.google.com  
Sat 02/16/2019 19:32:58.22 Pinging www.google.com  
Sat 02/16/2019 19:32:59.26 Pinging www.google.com  
Sat 02/16/2019 19:33:00.30 Pinging www.google.com  
Sat 02/16/2019 19:33:01.35 Pinging www.google.com  
Sat 02/16/2019 19:33:02.39 Pinging www.google.com  
Sat 02/16/2019 19:33:03.43 Pinging www.google.com  
Sat 02/16/2019 19:33:04.47 Pinging www.google.com  
Sat 02/16/2019 19:33:05.52 Pinging www.google.com  
Sat 02/16/2019 19:33:06.57 Pinging www.google.com  
Sat 02/16/2019 19:33:07.61 Pinging www.google.com  
Sat 02/16/2019 19:33:08.65 Pinging www.google.com  
Sat 02/16/2019 19:33:09.69 Pinging www.google.com  
Sat 02/16/2019 19:33:10.73 Pinging www.google.com  
Sat 02/16/2019 19:33:11.78 Pinging www.google.com  
Sat 02/16/2019 19:33:12.82 Pinging www.google.com  
Sat 02/16/2019 19:33:13.86 Pinging www.google.com  
Sat 02/16/2019 19:33:14.91 Pinging www.google.com  
Sat 02/16/2019 19:33:15.95 Pinging www.google.com  
Sat 02/16/2019 19:33:17.00 Pinging www.google.com  
Sat 02/16/2019 19:33:18.04 Pinging www.google.com  
Sat 02/16/2019 19:33:19.08 Pinging www.google.com  
Sat 02/16/2019 19:33:20.12 Pinging www.google.com  
Sat 02/16/2019 19:33:21.16 Pinging www.google.com  
Sat 02/16/2019 19:33:22.21 Pinging www.google.com  
Sat 02/16/2019 19:33:23.25 Pinging www.google.com  
Sat 02/16/2019 19:33:24.29 Pinging www.google.com  
Sat 02/16/2019 19:33:25.33 Pinging www.google.com  
Sat 02/16/2019 19:33:26.37 Pinging www.google.com  
Sat 02/16/2019 19:33:27.41 Pinging www.google.com  
Sat 02/16/2019 19:33:28.45 Pinging www.google.com  
Sat 02/16/2019 19:33:29.50 Pinging www.google.com  
Sat 02/16/2019 19:33:30.55 Pinging www.google.com  
Sat 02/16/2019 19:33:31.59 Pinging www.google.com  
Sat 02/16/2019 19:33:32.63 Pinging www.google.com  
Sat 02/16/2019 19:33:33.67 Pinging www.google.com  
Sat 02/16/2019 19:33:34.72 Pinging www.google.com  
Sat 02/16/2019 19:33:35.77 Pinging www.google.com  
Sat 02/16/2019 19:33:36.83 Pinging www.google.com  
Sat 02/16/2019 19:33:37.88 Pinging www.google.com  
Sat 02/16/2019 19:33:38.92 Pinging www.google.com  
Sat 02/16/2019 19:33:39.96 Pinging www.google.com  
Sat 02/16/2019 19:33:41.01 Pinging www.google.com  
Sat 02/16/2019 19:33:42.05 Pinging www.google.com  
Sat 02/16/2019 19:33:43.09 Pinging www.google.com  
Sat 02/16/2019 19:33:44.13 Pinging www.google.com  
Sat 02/16/2019 19:33:45.17 Pinging www.google.com  
Sat 02/16/2019 19:33:46.22 Pinging www.google.com  
Sat 02/16/2019 19:33:47.26 Pinging www.google.com  
Sat 02/16/2019 19:33:48.32 Pinging www.google.com  
Sat 02/16/2019 19:33:49.36 Pinging www.google.com  
Sat 02/16/2019 19:33:50.40 Pinging www.google.com  
Sat 02/16/2019 19:33:51.44 Pinging www.google.com  
Sat 02/16/2019 19:33:52.49 Pinging www.google.com  
Sat 02/16/2019 19:33:53.53 Pinging www.google.com  
Sat 02/16/2019 19:33:54.57 Pinging www.google.com  
Sat 02/16/2019 19:33:55.61 Pinging www.google.com  
Sat 02/16/2019 19:33:56.66 Pinging www.google.com  
Sat 02/16/2019 19:33:57.71 Pinging www.google.com  
Sat 02/16/2019 19:33:58.75 Pinging www.google.com  
Sat 02/16/2019 19:33:59.80 Pinging www.google.com  
Sat 02/16/2019 19:34:00.84 Pinging www.google.com  
Sat 02/16/2019 19:34:01.88 Pinging www.google.com  
Sat 02/16/2019 19:34:02.93 Pinging www.google.com  
Sat 02/16/2019 19:34:03.97 Pinging www.google.com  
Sat 02/16/2019 19:34:05.01 Pinging www.google.com  
Sat 02/16/2019 19:34:06.05 Pinging www.google.com  
Sat 02/16/2019 19:34:07.09 Pinging www.google.com  
Sat 02/16/2019 19:34:08.13 Pinging www.google.com  
Sat 02/16/2019 19:34:09.17 Pinging www.google.com  
Sat 02/16/2019 19:34:10.22 Pinging www.google.com  
Sat 02/16/2019 19:34:11.26 Pinging www.google.com  
Sat 02/16/2019 19:34:12.30 Pinging www.google.com  
Sat 02/16/2019 19:34:13.35 Pinging www.google.com  
Sat 02/16/2019 19:34:14.39 Pinging www.google.com  
Sat 02/16/2019 19:34:15.43 Pinging www.google.com  
Sat 02/16/2019 19:34:16.47 Pinging www.google.com  
Sat 02/16/2019 19:34:17.52 Pinging www.google.com  
Sat 02/16/2019 19:34:18.56 Pinging www.google.com  
Sat 02/16/2019 19:34:19.60 Pinging www.google.com  
Sat 02/16/2019 19:34:20.65 Pinging www.google.com  
Sat 02/16/2019 19:34:21.70 Pinging www.google.com  
Sat 02/16/2019 19:34:22.74 Pinging www.google.com  
Sat 02/16/2019 19:34:23.79 Pinging www.google.com  
Sat 02/16/2019 19:34:24.83 Pinging www.google.com  
Sat 02/16/2019 19:34:25.87 Pinging www.google.com  
Sat 02/16/2019 19:34:26.93 Pinging www.google.com  
Sat 02/16/2019 19:34:27.97 Pinging www.google.com  
Sat 02/16/2019 19:34:29.01 Pinging www.google.com  
Sat 02/16/2019 19:34:30.05 Pinging www.google.com  
Sat 02/16/2019 19:34:31.09 Pinging www.google.com  
Sat 02/16/2019 19:34:32.13 Pinging www.google.com  
Sat 02/16/2019 19:34:33.17 Pinging www.google.com  
Sat 02/16/2019 19:34:34.21 Pinging www.google.com  
Sat 02/16/2019 19:34:35.25 Pinging www.google.com  
Sat 02/16/2019 19:34:36.30 Pinging www.google.com  
Sat 02/16/2019 19:34:37.34 Pinging www.google.com  
Sat 02/16/2019 19:34:38.41 Pinging www.google.com  
Sat 02/16/2019 19:34:39.47 Pinging www.google.com  
Sat 02/16/2019 19:34:40.52 Pinging www.google.com  
Sat 02/16/2019 19:34:41.56 Pinging www.google.com  
Sat 02/16/2019 19:34:42.60 Pinging www.google.com  
Sat 02/16/2019 19:34:43.64 Pinging www.google.com  
Sat 02/16/2019 19:34:44.69 Pinging www.google.com  
Sat 02/16/2019 19:34:45.73 Pinging www.google.com  
Sat 02/16/2019 19:34:46.78 Pinging www.google.com  
Sat 02/16/2019 19:34:47.82 Pinging www.google.com  
Sat 02/16/2019 19:34:48.86 Pinging www.google.com  
Sat 02/16/2019 19:34:49.90 Pinging www.google.com  
Sat 02/16/2019 19:34:50.94 Pinging www.google.com  
Sat 02/16/2019 19:34:51.99 Pinging www.google.com  
Sat 02/16/2019 19:34:53.05 Pinging www.google.com  
Sat 02/16/2019 19:34:54.09 Pinging www.google.com  
Sat 02/16/2019 19:34:55.15 Pinging www.google.com  
Sat 02/16/2019 19:34:56.19 Pinging www.google.com  
Sat 02/16/2019 19:34:57.23 Pinging www.google.com  
Sat 02/16/2019 19:34:58.28 Pinging www.google.com  
Sat 02/16/2019 19:34:59.32 Pinging www.google.com  
Sat 02/16/2019 19:35:00.36 Pinging www.google.com  
Sat 02/16/2019 19:35:01.41 Pinging www.google.com  
Sat 02/16/2019 19:35:02.45 Pinging www.google.com  
Sat 02/16/2019 19:35:03.50 Pinging www.google.com  
Sat 02/16/2019 19:35:04.54 Pinging www.google.com  
Sat 02/16/2019 19:35:05.59 Pinging www.google.com  
Sat 02/16/2019 19:35:06.63 Pinging www.google.com  
Sat 02/16/2019 19:35:07.67 Pinging www.google.com  
Sat 02/16/2019 19:35:08.71 Pinging www.google.com  
Sat 02/16/2019 19:35:09.76 Pinging www.google.com  
Sat 02/16/2019 19:35:10.80 Pinging www.google.com  
Sat 02/16/2019 19:35:11.84 Pinging www.google.com  
Sat 02/16/2019 19:35:12.88 Pinging www.google.com  
Sat 02/16/2019 19:35:13.92 Pinging www.google.com  
Sat 02/16/2019 19:35:14.96 Pinging www.google.com  
Sat 02/16/2019 19:35:16.00 Pinging www.google.com  
Sat 02/16/2019 19:35:17.05 Pinging www.google.com  
Sat 02/16/2019 19:35:18.12 Pinging www.google.com  
Sat 02/16/2019 19:35:19.16 Pinging www.google.com  
Sat 02/16/2019 19:35:20.20 Pinging www.google.com  
Sat 02/16/2019 19:35:21.24 Pinging www.google.com  
Sat 02/16/2019 19:35:22.29 Pinging www.google.com  
Sat 02/16/2019 19:35:23.33 Pinging www.google.com  
Sat 02/16/2019 19:35:24.37 Pinging www.google.com  
Sat 02/16/2019 19:35:25.42 Pinging www.google.com  
Sat 02/16/2019 19:35:26.46 Pinging www.google.com  
Sat 02/16/2019 19:35:27.52 Pinging www.google.com  
Sat 02/16/2019 19:35:28.59 Pinging www.google.com  
Sat 02/16/2019 19:35:29.64 Pinging www.google.com  
Sat 02/16/2019 19:35:30.69 Pinging www.google.com  
Sat 02/16/2019 19:35:31.73 Pinging www.google.com  
Sat 02/16/2019 19:35:32.78 Pinging www.google.com  
Sat 02/16/2019 19:35:33.82 Pinging www.google.com  
Sat 02/16/2019 19:35:34.86 Pinging www.google.com  
Sat 02/16/2019 19:35:35.90 Pinging www.google.com  
Sat 02/16/2019 19:35:36.94 Pinging www.google.com  
Sat 02/16/2019 19:35:37.99 Pinging www.google.com  
Sat 02/16/2019 19:35:39.04 Pinging www.google.com  
Sat 02/16/2019 19:35:40.08 Pinging www.google.com  
Sat 02/16/2019 19:35:41.12 Pinging www.google.com  
Sat 02/16/2019 19:35:42.16 Pinging www.google.com  
Sat 02/16/2019 19:35:43.21 Pinging www.google.com  
Sat 02/16/2019 19:35:44.26 Pinging www.google.com  
Sat 02/16/2019 19:35:45.30 Pinging www.google.com  
Sat 02/16/2019 19:35:46.34 Pinging www.google.com  
Sat 02/16/2019 19:35:47.39 Pinging www.google.com  
Sat 02/16/2019 19:35:48.43 Pinging www.google.com  
Sat 02/16/2019 19:35:49.47 Pinging www.google.com  
Sat 02/16/2019 19:35:50.51 Pinging www.google.com  
Sat 02/16/2019 19:35:51.56 Pinging www.google.com  
Sat 02/16/2019 19:35:52.60 Pinging www.google.com  
Sat 02/16/2019 19:35:53.64 Pinging www.google.com  
Sat 02/16/2019 19:35:54.69 Pinging www.google.com  
Sat 02/16/2019 19:35:55.73 Pinging www.google.com  
Sat 02/16/2019 19:35:56.77 Pinging www.google.com  
Sat 02/16/2019 19:35:57.82 Pinging www.google.com  
Sat 02/16/2019 19:35:58.86 Pinging www.google.com  
Sat 02/16/2019 19:35:59.90 Pinging www.google.com  
Sat 02/16/2019 19:36:00.94 Pinging www.google.com  
Sat 02/16/2019 19:36:01.99 Pinging www.google.com  
Sat 02/16/2019 19:36:03.03 Pinging www.google.com  
Sat 02/16/2019 19:36:04.08 Pinging www.google.com  
Sat 02/16/2019 19:36:05.13 Pinging www.google.com  
Sat 02/16/2019 19:36:06.18 Pinging www.google.com  
Sat 02/16/2019 19:36:07.22 Pinging www.google.com  
Sat 02/16/2019 19:36:08.26 Pinging www.google.com  
Sat 02/16/2019 19:36:09.31 Pinging www.google.com  
Sat 02/16/2019 19:36:10.35 Pinging www.google.com  
Sat 02/16/2019 19:36:11.41 Pinging www.google.com  
Sat 02/16/2019 19:36:12.46 Pinging www.google.com  
Sat 02/16/2019 19:36:13.52 Pinging www.google.com  
Sat 02/16/2019 19:36:14.56 Pinging www.google.com  
Sat 02/16/2019 19:36:15.60 Pinging www.google.com  
Sat 02/16/2019 19:36:16.64 Pinging www.google.com  
Sat 02/16/2019 19:36:17.69 Pinging www.google.com  
Sat 02/16/2019 19:36:18.73 Pinging www.google.com  
Sat 02/16/2019 19:36:19.77 Pinging www.google.com  
Sat 02/16/2019 19:36:20.82 Pinging www.google.com  
Sat 02/16/2019 19:36:21.86 Pinging www.google.com  
Sat 02/16/2019 19:36:22.90 Pinging www.google.com  
Sat 02/16/2019 19:36:23.95 Pinging www.google.com  
Sat 02/16/2019 19:36:24.99 Pinging www.google.com  
Sat 02/16/2019 19:36:26.04 Pinging www.google.com  
Sat 02/16/2019 19:36:27.08 Pinging www.google.com  
Sat 02/16/2019 19:36:28.12 Pinging www.google.com  
Sat 02/16/2019 19:36:29.16 Pinging www.google.com  
Sat 02/16/2019 19:36:30.20 Pinging www.google.com  
Sat 02/16/2019 19:36:31.24 Pinging www.google.com  
Sat 02/16/2019 19:36:32.29 Pinging www.google.com  
Sat 02/16/2019 19:36:33.33 Pinging www.google.com  
Sat 02/16/2019 19:36:34.37 Pinging www.google.com  
Sat 02/16/2019 19:36:35.41 Pinging www.google.com  
Sat 02/16/2019 19:36:36.46 Pinging www.google.com  
Sat 02/16/2019 19:36:37.50 Pinging www.google.com  
Sat 02/16/2019 19:36:38.54 Pinging www.google.com  
Sat 02/16/2019 19:36:39.59 Pinging www.google.com  
Sat 02/16/2019 19:36:40.63 Pinging www.google.com  
Sat 02/16/2019 19:36:41.67 Pinging www.google.com  
Sat 02/16/2019 19:36:42.71 Pinging www.google.com  
Sat 02/16/2019 19:36:43.75 Pinging www.google.com  
Sat 02/16/2019 19:36:44.79 Pinging www.google.com  
Sat 02/16/2019 19:36:45.84 Pinging www.google.com  
Sat 02/16/2019 19:36:46.89 Pinging www.google.com  
Sat 02/16/2019 19:36:47.93 Pinging www.google.com  
Sat 02/16/2019 19:36:48.97 Pinging www.google.com  
Sat 02/16/2019 19:36:50.02 Pinging www.google.com  
Sat 02/16/2019 19:36:51.07 Pinging www.google.com  
Sat 02/16/2019 19:36:52.11 Pinging www.google.com  
Sat 02/16/2019 19:36:53.15 Pinging www.google.com  
Sat 02/16/2019 19:36:54.19 Pinging www.google.com  
Sat 02/16/2019 19:36:55.24 Pinging www.google.com  
Sat 02/16/2019 19:36:56.29 Pinging www.google.com  
Sat 02/16/2019 19:36:57.33 Pinging www.google.com  
Sat 02/16/2019 19:36:58.38 Pinging www.google.com  
Sat 02/16/2019 19:36:59.42 Pinging www.google.com  
Sat 02/16/2019 19:37:00.46 Pinging www.google.com  
Sat 02/16/2019 19:37:01.50 Pinging www.google.com  
Sat 02/16/2019 19:37:02.56 Pinging www.google.com  
Sat 02/16/2019 19:37:03.60 Pinging www.google.com  
Sat 02/16/2019 19:37:04.65 Pinging www.google.com  
Sat 02/16/2019 19:37:05.69 Pinging www.google.com  
Sat 02/16/2019 19:37:06.73 Pinging www.google.com  
Sat 02/16/2019 19:37:07.77 Pinging www.google.com  
Sat 02/16/2019 19:37:08.82 Pinging www.google.com  
Sat 02/16/2019 19:37:09.87 Pinging www.google.com  
Sat 02/16/2019 19:37:10.91 Pinging www.google.com  
Sat 02/16/2019 19:37:11.96 Pinging www.google.com  
Sat 02/16/2019 19:37:13.00 Pinging www.google.com  
Sat 02/16/2019 19:37:14.05 Pinging www.google.com  
Sat 02/16/2019 19:37:15.09 Pinging www.google.com  
Sat 02/16/2019 19:37:16.14 Pinging www.google.com  
Sat 02/16/2019 19:37:17.18 Pinging www.google.com  
Sat 02/16/2019 19:37:18.22 Pinging www.google.com  
Sat 02/16/2019 19:37:19.26 Pinging www.google.com  
Sat 02/16/2019 19:37:20.30 Pinging www.google.com  
Sat 02/16/2019 19:37:21.34 Pinging www.google.com  
Sat 02/16/2019 19:37:22.39 Pinging www.google.com  
Sat 02/16/2019 19:37:23.44 Pinging www.google.com  
Sat 02/16/2019 19:37:24.48 Pinging www.google.com  
Sat 02/16/2019 19:37:25.52 Pinging www.google.com  
Sat 02/16/2019 19:37:26.58 Pinging www.google.com  
Sat 02/16/2019 19:37:27.63 Pinging www.google.com  
Sat 02/16/2019 19:37:28.68 Pinging www.google.com  
Sat 02/16/2019 19:37:29.72 Pinging www.google.com  
Sat 02/16/2019 19:37:30.76 Pinging www.google.com  
Sat 02/16/2019 19:37:31.80 Pinging www.google.com  
Sat 02/16/2019 19:37:32.86 Pinging www.google.com  
Sat 02/16/2019 19:37:33.90 Pinging www.google.com  
Sat 02/16/2019 19:37:34.95 Pinging www.google.com  
Sat 02/16/2019 19:37:35.99 Pinging www.google.com  
Sat 02/16/2019 19:37:37.03 Pinging www.google.com  
